Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Chromosome/scaffold name	Gene % GC content	Transcription start site (TSS)	Transcript length (including UTRs and CDS)	Gene name	Strand	Gene start (bp)	Gene end (bp)
ENSG00000172922	ENST00000527610	65487192	65488272	11	55.83	65488272	835	RNASEH2C	-1	65482367	65488418
ENSG00000172922	ENST00000530192	65487525	65488269	11	55.83	65488269	576	RNASEH2C	-1	65482367	65488418
ENSG00000254470	ENST00000532090	65543364	65548273	11	62.81	65548273	4811	AP5B1	-1	65543364	65548273
ENSG00000172818	ENST00000335987	65554493	65564690	11	60.16	65554493	3034	OVOL1	1	65554493	65564690
ENSG00000172818	ENST00000531907	65557600	65561566	11	60.16	65557600	558	OVOL1	1	65554493	65564690
ENSG00000172818	ENST00000532448	65561180	65563560	11	60.16	65561180	1774	OVOL1	1	65554493	65564690
ENSG00000172757	ENST00000530157	65590493	65591574	11	50.18	65591574	1082	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000527752	65590493	65625628	11	50.18	65625628	766	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000525710	65593793	65599241	11	50.18	65599241	761	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000525451	65622146	65626886	11	50.18	65626886	1878	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000530945	65622303	65625665	11	50.18	65625665	1509	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000527344	65622446	65624504	11	50.18	65624504	962	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000531407	65622480	65625339	11	50.18	65625339	1062	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000524553	65622525	65624435	11	50.18	65624435	860	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000534769	65622712	65628892	11	50.18	65628892	758	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000531413	65622728	65626760	11	50.18	65626760	636	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000532134	65622829	65629497	11	50.18	65629497	855	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000530413	65622889	65623944	11	50.18	65623944	647	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000534784	65623428	65625014	11	50.18	65625014	737	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000526975	65623445	65626753	11	50.18	65626753	567	CFL1	-1	65590493	65629497
ENSG00000172757	ENST00000308162	65622308	65625804	11	50.18	65625804	1234	CFL1	-1	65590493	65629497
ENSG00000172803	ENST00000308342	65601112	65621172	11	49.57	65601112	2003	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000533298	65601305	65618231	11	49.57	65601305	1018	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000531503	65601370	65617724	11	49.57	65601370	1147	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000531795	65601414	65616983	11	49.57	65601414	344	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000526972	65601430	65618925	11	49.57	65601430	1346	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000534387	65601438	65618034	11	49.57	65601438	856	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000524729	65601444	65617730	11	49.57	65601444	911	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000530101	65601450	65624367	11	49.57	65601450	2416	SNX32	1	65601112	65624367
ENSG00000172803	ENST00000533236	65601475	65618819	11	49.57	65601475	911	SNX32	1	65601112	65624367
ENSG00000172732	ENST00000529857	65624597	65629479	11	60.20	65624597	906	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000533035	65627533	65633911	11	60.20	65627533	2180	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000308110	65627876	65633910	11	60.20	65627876	2392	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000525768	65628016	65630560	11	60.20	65628016	923	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000524647	65628331	65633888	11	60.20	65628331	1817	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000529374	65628536	65632745	11	60.20	65628536	1232	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000533555	65628768	65630893	11	60.20	65628768	547	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000531905	65628829	65633909	11	60.20	65628829	3420	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000530111	65628870	65631361	11	60.20	65628870	692	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000530928	65630548	65633889	11	60.20	65630548	1793	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000525147	65631104	65632286	11	60.20	65631104	482	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000525224	65631277	65632286	11	60.20	65631277	285	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000529786	65631357	65633115	11	60.20	65631357	759	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000530282	65632331	65633646	11	60.20	65632331	755	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000533519	65632639	65633910	11	60.20	65632639	694	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000529742	65632691	65633910	11	60.20	65632691	733	MUS81	1	65624597	65635124
ENSG00000172732	ENST00000525006	65633329	65635124	11	60.20	65633329	434	MUS81	1	65624597	65635124
ENSG00000172638	ENST00000527277	65633912	65634551	11	60.57	65634551	543	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000531972	65633912	65640282	11	60.57	65640282	1813	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000526628	65633913	65637393	11	60.57	65637393	2277	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000526911	65633918	65635478	11	60.57	65635478	472	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000531645	65633918	65635887	11	60.57	65635887	674	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000528176	65633918	65640214	11	60.57	65640214	1504	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000307998	65633918	65640377	11	60.57	65640377	2034	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000524408	65633919	65635377	11	60.57	65635377	525	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000532648	65634036	65635138	11	60.57	65635138	408	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000528409	65634296	65635983	11	60.57	65635983	658	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000530806	65634450	65636007	11	60.57	65636007	408	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000525392	65635144	65635900	11	60.57	65635900	519	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000532084	65635357	65636983	11	60.57	65636983	571	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000531005	65635361	65639490	11	60.57	65639490	2135	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000527969	65635951	65638673	11	60.57	65638673	1562	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000533347	65637328	65640413	11	60.57	65640413	1040	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000526624	65637592	65640125	11	60.57	65640125	907	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000527378	65637650	65641063	11	60.57	65641063	614	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000530850	65637687	65640211	11	60.57	65640211	566	EFEMP2	-1	65633912	65641063
ENSG00000172638	ENST00000529870	65638887	65640243	11	60.57	65640243	811	EFEMP2	-1	65633912	65641063
ENSG00000172543	ENST00000307886	65647280	65651212	11	59.12	65647280	1300	CTSW	1	65647280	65651212
ENSG00000172543	ENST00000524681	65647313	65648093	11	59.12	65647313	521	CTSW	1	65647280	65651212
ENSG00000172543	ENST00000528419	65647322	65651212	11	59.12	65647322	1341	CTSW	1	65647280	65651212
ENSG00000172543	ENST00000526034	65647329	65650348	11	59.12	65647329	634	CTSW	1	65647280	65651212
ENSG00000172500	ENST00000534032	65651212	65653043	11	55.12	65653043	982	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000338369	65651392	65656002	11	55.12	65656002	1261	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000357519	65651392	65656010	11	55.12	65656010	1248	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000525765	65651394	65653100	11	55.12	65653100	608	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000531115	65651396	65653051	11	55.12	65653051	609	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000533045	65651419	65655985	11	55.12	65655985	1173	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000533037	65651480	65655961	11	55.12	65655961	1010	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000532934	65652383	65653181	11	55.12	65653181	377	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000532229	65652406	65655907	11	55.12	65655907	757	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000532679	65652802	65655932	11	55.12	65655932	1046	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000426652	65653578	65655932	11	55.12	65655932	587	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000528937	65654199	65655984	11	55.12	65655984	1378	FIBP	-1	65651212	65656010
ENSG00000172500	ENST00000442885	65654801	65655981	11	55.12	65655981	980	FIBP	-1	65651212	65656010
ENSG00000175602	ENST00000312579	65657875	65659105	11	70.92	65657875	1231	CCDC85B	1	65657875	65659105
ENSG00000175592	ENST00000448083	65659520	65667890	11	55.66	65667890	1427	FOSL1	-1	65659520	65668044
ENSG00000175592	ENST00000312562	65659691	65667997	11	55.66	65667997	1669	FOSL1	-1	65659520	65668044
ENSG00000175592	ENST00000531493	65659945	65667890	11	55.66	65667890	1200	FOSL1	-1	65659520	65668044
ENSG00000175592	ENST00000532401	65660116	65667890	11	55.66	65667890	1132	FOSL1	-1	65659520	65668044
ENSG00000175592	ENST00000534222	65660475	65668044	11	55.66	65668044	584	FOSL1	-1	65659520	65668044
ENSG00000175573	ENST00000438576	65684279	65686588	11	61.82	65686588	1619	C11orf68	-1	65684279	65686588
ENSG00000175573	ENST00000449692	65684281	65686533	11	61.82	65686533	1559	C11orf68	-1	65684279	65686588
ENSG00000175573	ENST00000530188	65684304	65685831	11	61.82	65685831	1528	C11orf68	-1	65684279	65686588
ENSG00000175550	ENST00000312515	65686728	65689032	11	65.51	65686728	989	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000525501	65686745	65688872	11	65.51	65686745	695	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000376991	65686806	65688919	11	65.51	65686806	819	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000531121	65686908	65688443	11	65.51	65686908	672	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000527119	65686973	65689001	11	65.51	65686973	581	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000532933	65687195	65689025	11	65.51	65687195	751	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000530791	65687601	65689015	11	65.51	65687601	837	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000534333	65687785	65688921	11	65.51	65687785	453	DRAP1	1	65686728	65689032
ENSG00000175550	ENST00000525190	65688523	65688996	11	65.51	65688523	474	DRAP1	1	65686728	65689032
ENSG00000175467	ENST00000312397	65729160	65747299	11	55.30	65729160	3293	SART1	1	65729160	65747299
ENSG00000175467	ENST00000532333	65729199	65731983	11	55.30	65729199	873	SART1	1	65729160	65747299
ENSG00000175467	ENST00000529532	65729199	65734787	11	55.30	65729199	1471	SART1	1	65729160	65747299
ENSG00000175467	ENST00000528573	65729200	65732600	11	55.30	65729200	585	SART1	1	65729160	65747299
ENSG00000175467	ENST00000530251	65729200	65732918	11	55.30	65729200	753	SART1	1	65729160	65747299
ENSG00000175467	ENST00000533386	65744220	65745623	11	55.30	65744220	586	SART1	1	65729160	65747299
ENSG00000175467	ENST00000529580	65745236	65746428	11	55.30	65745236	390	SART1	1	65729160	65747299
ENSG00000175467	ENST00000528137	65745958	65746560	11	55.30	65745958	403	SART1	1	65729160	65747299
ENSG00000175376	ENST00000526451	65764016	65769627	11	48.54	65769627	2761	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000312234	65764016	65769628	11	48.54	65769628	2887	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000525767	65765860	65769632	11	48.54	65769632	743	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000529964	65765904	65769637	11	48.54	65769637	808	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000533544	65765964	65769625	11	48.54	65769625	965	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000527249	65766038	65769647	11	48.54	65769647	889	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000529973	65766085	65767953	11	48.54	65767953	530	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000530462	65766831	65769631	11	48.54	65769631	580	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000532707	65766834	65769607	11	48.54	65769607	584	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000527051	65767108	65768213	11	48.54	65768213	588	EIF1AD	-1	65764016	65769647
ENSG00000175376	ENST00000526449	65767369	65769628	11	48.54	65769628	561	EIF1AD	-1	65764016	65769647
ENSG00000175334	ENST00000312175	65769550	65771620	11	58.14	65769550	1155	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000445560	65769699	65771617	11	58.14	65769699	946	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000530204	65769727	65770806	11	58.14	65769727	586	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000524663	65769787	65771149	11	58.14	65769787	251	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000524628	65769951	65771617	11	58.14	65769951	612	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000533166	65770052	65771602	11	58.14	65770052	1135	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000527348	65770253	65771369	11	58.14	65770253	670	BANF1	1	65769550	65771620
ENSG00000175334	ENST00000528648	65770707	65771364	11	58.14	65770707	362	BANF1	1	65769550	65771620
ENSG00000175315	ENST00000312134	65779312	65780976	11	63.00	65779312	759	CST6	1	65779312	65780976
ENSG00000175294	ENST00000312106	65784223	65793988	11	56.69	65793988	2619	CATSPER1	-1	65784223	65793988
ENSG00000175294	ENST00000529244	65784224	65788685	11	56.69	65788685	720	CATSPER1	-1	65784223	65793988
ENSG00000175229	ENST00000312006	65809423	65816651	11	57.53	65816651	2133	GAL3ST3	-1	65809423	65816651
ENSG00000175229	ENST00000527878	65809835	65813046	11	57.53	65813046	1599	GAL3ST3	-1	65809423	65816651
ENSG00000175229	ENST00000527048	65812462	65816622	11	57.53	65816622	678	GAL3ST3	-1	65809423	65816651
ENSG00000087365	ENST00000529577	65818200	65819790	11	48.41	65818200	606	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000534307	65818297	65819861	11	48.41	65818297	625	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000528302	65819802	65836779	11	48.41	65819802	3254	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000322535	65819807	65836382	11	48.41	65819807	2903	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000524627	65819836	65825571	11	48.41	65819836	841	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000533595	65819836	65826401	11	48.41	65819836	1081	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000531041	65819837	65821431	11	48.41	65819837	1440	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000531589	65819864	65822912	11	48.41	65819864	616	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000530322	65819871	65826515	11	48.41	65819871	1163	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000524475	65820067	65822776	11	48.41	65820067	432	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000533421	65820159	65823057	11	48.41	65820159	407	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000526653	65822764	65823311	11	48.41	65822764	329	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000525207	65824741	65826074	11	48.41	65824741	493	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000529994	65826078	65828170	11	48.41	65826078	1004	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000530981	65828162	65836349	11	48.41	65828162	1080	SF3B2	1	65818200	65836779
ENSG00000087365	ENST00000534765	65832112	65836145	11	48.41	65832112	3932	SF3B2	1	65818200	65836779
ENSG00000255038	ENST00000529036	65834748	65837090	11	51.98	65837090	502	RP11-1167A19.2	-1	65834748	65837090
ENSG00000175115	ENST00000527224	65837834	65986168	11	43.97	65837834	3024	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000320580	65837925	66012218	11	43.97	65837925	4392	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000533756	65851444	65978699	11	43.97	65851444	578	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000527380	65868234	65983721	11	43.97	65868234	548	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000531298	65983669	65988148	11	43.97	65983669	547	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000524784	65984014	65988681	11	43.97	65984014	540	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000533811	65987759	65988661	11	43.97	65987759	541	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000534273	65988141	65989114	11	43.97	65988141	612	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000529757	65997851	66010753	11	43.97	65997851	1688	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000528935	65999265	66001703	11	43.97	65999265	846	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000529795	66001291	66002988	11	43.97	66001291	448	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000525798	66005987	66009019	11	43.97	66005987	589	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000524815	66008419	66010789	11	43.97	66008419	628	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000531597	66008698	66010705	11	43.97	66008698	617	PACS1	1	65837834	66012218
ENSG00000175115	ENST00000529677	66008919	66011108	11	43.97	66008919	679	PACS1	1	65837834	66012218
ENSG00000174996	ENST00000531240	66024765	66029300	11	60.47	66024765	559	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000526758	66025091	66029419	11	60.47	66025091	594	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000440228	66025091	66029632	11	60.47	66025091	620	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000394067	66025174	66035276	11	60.47	66025174	2898	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000316924	66025174	66035331	11	60.47	66025174	2990	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000394078	66025190	66035300	11	60.47	66025190	1557	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000461611	66025279	66031177	11	60.47	66025279	643	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000475757	66025507	66029648	11	60.47	66025507	1073	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000394066	66026016	66035330	11	60.47	66026016	2591	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000394065	66028384	66035330	11	60.47	66028384	3755	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000483152	66029307	66030126	11	60.47	66029307	670	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000534023	66029401	66030533	11	60.47	66029401	362	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000417856	66024765	66035330	11	60.47	66024765	3015	KLC2	1	66024765	66035331
ENSG00000174996	ENST00000421552	66025174	66035330	11	60.47	66025174	2721	KLC2	1	66024765	66035331
ENSG00000174903	ENST00000311481	66036004	66044963	11	55.61	66036004	2007	RAB1B	1	66036004	66044963
ENSG00000174903	ENST00000527397	66036061	66044100	11	55.61	66036061	991	RAB1B	1	66036004	66044963
ENSG00000174871	ENST00000528852	66045661	66051664	11	61.39	66045661	1524	CNIH2	1	66045661	66052772
ENSG00000174871	ENST00000311445	66045670	66051683	11	61.39	66045670	1356	CNIH2	1	66045661	66052772
ENSG00000174871	ENST00000534826	66045707	66050242	11	61.39	66045707	568	CNIH2	1	66045661	66052772
ENSG00000174871	ENST00000528063	66045813	66051586	11	61.39	66045813	1142	CNIH2	1	66045661	66052772
ENSG00000174871	ENST00000530519	66045933	66052772	11	61.39	66045933	653	CNIH2	1	66045661	66052772
ENSG00000174871	ENST00000531936	66050065	66051221	11	61.39	66050065	625	CNIH2	1	66045661	66052772
ENSG00000174851	ENST00000496746	66052051	66052806	11	58.90	66052806	667	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000485820	66052051	66053117	11	58.90	66053117	653	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000526497	66052051	66053229	11	58.90	66053229	516	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000471387	66052051	66056599	11	58.90	66056599	854	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000359461	66052051	66056616	11	58.90	66056616	943	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000376901	66052051	66056641	11	58.90	66056641	1124	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000494836	66052052	66053094	11	58.90	66053094	540	YIF1A	-1	66052051	66056641
ENSG00000174851	ENST00000484814	66052387	66056599	11	58.90	66056599	541	YIF1A	-1	66052051	66056641
